23290	35431	2055	21421	2531	10388	26026	27165	23850	48400	
34974	27705	4075	18155	47310	5697	12771	12979	9370	28589	
26019	36303	44697	5765	30073	45837	23202	29009	8249	14544	
27267	41266	44200	31928	32607	362	7625	23924	30872	21978	
48416	49527	24906	28449	4975	24511	6272	1041	15870	26623	
13736	21808	23999	29439	21960	29017	6054	15347	18504	33303	
45671	33925	2369	44360	24558	33606	3063	6315	1662	10210	
22846	9129	28252	16278	36346	48474	2463	4215	45114	15716	
14776	17995	7684	29602	16568	920	5794	35424	33900	26492	
47125	19411	18467	29906	1299	13393	19623	14217	37813	40882	
14755	5946	118	48614	31901	40905	14294	46939	42203	4567	
44590	32144	14289	19941	7313	9147	39838	3347	1071	47344	
5942	28481	17683	666	427	11532	43961	38099	7506	49879	
43558	12954	46890	42662	44722	28771	37743	9947	22235	542	
285	14054	36632	22035	790	44463	29974	30805	41333	48909	
38159	42582	23171	18235	36915	44259	21671	36469	14340	46655	
10725	26211	49994	15529	12041	47263	49663	7371	40498	34388	
31493	4322	42566	6751	20516	41255	23450	21595	28211	21258	
21501	22973	14232	17827	9998	2397	40450	7516	7973	27174	
44722	46219	12069	27194	22807	4784	43289	4181	36207	1825	
21823	35737	2516	48792	23799	36986	24072	7478	6499	48761	
6265	38824	26509	19262	24358	7560	44410	31388	26490	10971	
4773	35249	44444	36735	39551	31795	40774	32432	7084	33165	
35684	3324	37096	19919	28624	27078	15707	49173	27264	38253	
34977	45891	19811	35492	26251	22938	40675	14419	6627	40285	
44054	42437	28767	25932	15679	46904	4895	40816	32980	46668	
28827	35689	4805	8777	25404	19830	5133	15159	32900	568	
22436	47590	22712	43729	34530	5706	22611	28231	45908	14257	
22963	40000	10126	32841	16822	22904	32517	44119	23028	23992	
44710	9654	4696	12849	46249	1819	41968	22982	42543	43877	
40474	13788	9760	28410	18455	15544	6836	25326	20349	48258	
20146	41631	28253	17729	38288	10252	5792	27975	25027	24104	
29353	4636	5099	10644	35719	11078	19658	23637	32876	13967	
48762	47782	46608	5499	18696	48639	25293	42422	41283	42926	
38128	17857	20889	18675	44495	9327	48460	46769	19624	14615	
21222	34124	9676	22499	18377	36927	27947	23784	43500	34349	
15875	49268	32194	9508	7007	16282	5075	43796	41777	34515	
4459	29467	28187	44925	20873	1539	10372	2053	7991	31661	
42833	34799	45170	35188	45832	12030	12290	5233	29441	31995	
40947	13564	13808	11676	13855	31453	5565	4931	31726	305	
11734	6013	8069	49308	13043	2539	13731	35454	43629	49531	
11054	27715	36181	39159	41292	11835	29781	9089	43583	33787	
26495	49732	10263	33722	43269	18283	4885	42124	17408	4144	
34548	20480	11227	34818	18577	28002	28649	459	18761	32138	
2446	36781	22087	32921	36312	1727	39980	49499	14197	4937	
5687	40123	18212	11463	26238	39231	5747	19792	15613	49802	
46373	39278	19299	40536	10298	45879	5313	39555	34148	42452	
11688	48944	46059	34851	33980	48905	14815	37964	280	36508	
8840	36487	10958	17497	13980	40143	41338	23611	8887	33942	
33104	24676	34913	16181	10874	5695	46057	31233	36330	47408	
25446	36631	23927	8486	22677	9084	15706	39561	33949	45242	
39596	24405	39370	36289	25619	41596	32740	29974	17248	14237	
10802	25153	28812	9016	42722	17261	32632	12416	42362	28329	
31265	42374	28668	40573	10610	49344	40279	16115	42614	32444	
12228	16193	37178	45014	7394	44001	41977	6270	15258	18802	
40842	43997	33233	46410	12282	26334	28189	30833	40290	27265	
32145	5079	12196	10598	43390	34157	48649	12812	8693	37867	
329	45795	11866	24818	20270	9708	784	25802	7559	16611	
21027	10900	47561	12423	44978	47881	40388	45881	29467	18573	
27033	15619	29430	6022	47719	24547	35340	14334	42694	23892	
33313	36171	29827	27106	43350	37498	29780	14716	23207	31962	
41202	977	48560	9240	15351	41519	22463	3496	36038	40276	
4585	38749	35926	11606	15972	27030	7087	20050	34365	15301	
5158	47344	32381	7455	20925	35806	595	46315	22939	14616	
18384	40817	46081	20371	17000	26327	42311	42294	18450	32454	
2672	16574	22391	5565	390	14518	2143	48451	20869	189	
23168	48819	7280	15708	25263	44980	35615	32784	4251	23735	
40461	47562	1035	47790	28012	20090	29585	13732	20046	49048	
39159	40730	21843	32513	31036	32783	37769	36130	34036	6739	
31267	35244	46494	40192	46213	41610	25779	36768	484	43260	
4791	31003	40285	10099	14337	30847	37055	18424	49744	27534	
16281	36240	27668	46079	10501	26926	48208	23992	24364	31667	
47616	27650	31707	14071	37990	3856	12271	45516	17467	799	
36441	32177	21118	44513	30504	47105	23030	25512	3560	34235	
2344	29352	31648	48877	26302	44456	16297	28338	32638	38706	
48219	34686	48827	40039	11237	36331	49621	2709	48426	45812	
45324	36068	4339	48260	38098	44956	37043	38562	21191	21607	
33971	8857	548	36754	23896	34099	43450	42881	35708	28612	
28500	31993	2865	48871	19993	29435	1220	15032	16856	28006	
21249	18487	45665	13878	12416	44400	31122	29932	24932	36468	
6046	18200	669	2957	47842	17919	42333	27981	13259	32179	
41660	16037	48527	49696	30197	19163	27364	4022	22317	35420	
37626	36073	39571	31217	996	17114	47855	48955	23025	34320	
12317	23316	31115	10586	12701	32898	48342	48087	30816	27261	
28963	44443	11988	29263	4031	3598	20967	16778	46822	44090	
1443	11506	33375	8792	48302	5168	36262	47920	30468	4049	
32745	34882	41748	9083	34736	49869	22238	14995	379	37989	
44032	26470	2822	19019	17942	39495	27766	6843	2770	34483	
33544	26703	14383	49541	40930	6293	4263	23433	22664	648	
34465	25430	10478	16386	32911	28858	33537	6872	4030	6340	
21298	33103	32795	3508	16100	477	30568	21860	4373	27189	
9543	29684	28641	28490	49435	24573	29351	14585	140	32989	
18554	23926	35590	31617	594	46525	18439	23398	412	16757	
39726	22556	37376	31331	27287	45366	12179	33377	21306	24835	
22792	37373	12600	11069	26502	12147	36029	49953	23086	3699	
6672	13948	15560	283	10781	15178	1042	45703	4601	7542	
43358	715	4721	34752	23965	22199	2283	4614	43933	19562	
41626	36588	15487	34685	49016	31828	36520	27622	32648	45967	
48744	40424	21604	43189	12493	11454	6644	17808	4828	34369	
22713	44077	43846	40094	10571	39657	34172	27429	49206	14670	
30486	26398	6577	19700	341	21212	19868	46193	12448	21473	
32258	614	16822	39453	14688	8130	17097	14045	32284	30172	
17416	33245	7381	34610	26741	32072	20194	49733	2067	23257	
19360	12555	5936	21918	48132	18921	11937	20986	49691	38990	
39904	32870	32499	26406	15884	22590	18924	20382	30263	27950	
43724	7234	13621	15986	22812	20272	34077	13079	22331	24825	
41348	34513	33607	39910	35685	5754	46560	12884	11966	2021	
18062	21851	12070	22618	27516	12979	30322	40242	7584	5383	
14542	21858	30429	18018	7076	29175	2379	40073	39389	41869	
32470	2500	9340	20565	44096	36504	27578	32254	26705	6077	
14366	10574	45118	38692	21640	14717	25018	17039	35346	44545	
49727	29440	14347	12255	12912	28409	23268	9502	35921	40162	
28359	41529	48671	23749	5107	19229	21786	2763	48035	25670	
15726	23028	18475	43477	34266	2432	5793	22183	27228	46525	
7853	23010	22030	46438	36898	49792	30489	22868	2768	11576	
7935	24420	31998	20387	3595	7120	350	47372	36924	35958	
21466	5197	7526	9567	20540	15804	45849	27370	31693	15210	
40602	36867	15453	21358	49780	25580	5936	28322	38044	16951	
48783	44352	80	3093	14366	17715	8792	15482	18883	46028	
27033	19743	2823	35651	5740	8089	48437	7414	42143	17888	
3577	38597	78	30011	16030	49313	47757	39178	6578	1740	
38144	29880	12183	45738	44728	34160	10579	4629	11650	20436	
21459	31804	10091	34018	13944	42305	41011	42474	37850	28569	
27794	36474	23476	9505	8953	12467	2223	49284	7816	30010	
4548	31983	29499	18776	49299	23713	18290	681	32488	37357	
49515	47326	11658	44988	47741	5903	43831	21688	11104	46039	
1809	15250	12039	29906	47198	26282	17372	30644	28294	27081	
13565	15507	15125	26037	28880	27107	18678	46246	27125	43967	
18489	18761	9304	4311	48408	2763	1832	25167	25135	21154	
20531	26295	46335	11423	45314	33220	36219	28504	22879	49576	
25080	15081	27735	14318	13379	26212	15502	23343	36099	45475	
28634	4708	43173	6676	19986	18754	6986	4626	34150	26574	
3952	15132	33743	34945	6370	30977	35730	4210	28200	23548	
46026	7676	20378	19614	37964	40235	42435	26920	26833	37231	
39361	40553	7844	4911	5523	2878	20002	43262	28341	12607	
18904	40092	1806	24780	43675	24543	7426	2092	13593	5662	
13960	24620	8385	46345	22248	11811	48845	6322	1859	23770	
17437	15455	931	38131	19057	31501	13698	40689	23808	17320	
34933	19386	23503	26293	8334	3742	29600	34526	9880	37951	
25764	32566	19284	34536	7460	14343	4333	33303	38339	31476	
25748	34787	24789	31826	47018	959	27938	43966	42705	32273	
30389	45709	44969	10310	45481	44540	11724	1423	11780	48211	
32222	48735	4348	35294	15547	20273	41888	27612	4922	25525	
43971	15194	16438	41590	7093	46465	3580	44283	21452	31888	
24148	22211	4625	30638	35557	16129	4797	11807	40263	48502	
23359	27408	11028	22448	21702	12826	8406	6780	32968	43485	
14084	25199	43540	43690	37680	42443	39013	10747	14652	30319	
42842	12604	24697	43514	33570	35355	33250	49204	44725	33402	
45341	49396	28877	46337	45587	24966	66	32028	36857	13399	
24067	11291	25483	20263	22419	41519	28652	8502	44843	10066	
48518	13306	10712	29284	31142	21443	16816	35180	12527	15161	
22293	18878	39213	47198	13185	3192	44558	35410	11255	19173	
35957	41841	18176	42952	16666	48114	42918	46904	43341	35746	
2888	22212	28527	43316	7677	17491	35778	26564	8122	12605	
